Row;BM-CLC;BM-MEGAHIT;BM-MetaSPADES;CH-MetaSPADES;SH-CLC
connectedComponent0689;1;0;1;1;0;
connectedComponent0690;0;0;1;1;0;
connectedComponent0691;1;0;1;1;0;
connectedComponent0692;1;1;1;1;1;
connectedComponent0693;0;0;1;1;0;
connectedComponent0694;1;1;1;1;1;
connectedComponent0695;1;0;1;1;0;
connectedComponent0696;1;1;1;1;1;
connectedComponent0697;1;1;1;1;1;
connectedComponent0698;1;1;1;1;0;
connectedComponent0699;0;0;1;1;0;
connectedComponent0700;1;0;1;0;0;
connectedComponent0701;0;0;1;1;0;
connectedComponent0702;0;0;1;1;0;
connectedComponent0703;1;1;1;1;0;
connectedComponent0704;0;0;1;1;0;
connectedComponent0705;1;1;0;0;0;
connectedComponent0706;0;0;1;1;0;
connectedComponent0707;0;0;1;1;0;
connectedComponent0708;0;0;1;1;0;
connectedComponent0709;0;0;1;1;0;
connectedComponent0710;0;0;1;1;0;
connectedComponent0711;0;0;1;1;0;
connectedComponent0712;0;0;1;1;0;
connectedComponent0713;1;0;0;0;1;
connectedComponent0714;1;1;1;1;0;
connectedComponent0715;0;0;1;1;0;
connectedComponent0716;0;0;1;1;0;
connectedComponent0717;1;1;1;1;1;
connectedComponent0718;1;0;1;1;0;
connectedComponent0719;0;0;1;1;0;
connectedComponent0720;1;1;1;1;1;
connectedComponent0721;1;1;1;1;1;
connectedComponent0722;1;1;1;1;1;
connectedComponent0723;1;1;1;1;1;
connectedComponent0724;0;1;1;1;0;
connectedComponent0725;0;0;1;1;0;
connectedComponent0726;0;0;1;1;0;
connectedComponent0727;1;1;1;1;1;
connectedComponent0728;1;1;1;1;1;
connectedComponent0729;1;0;1;1;0;
connectedComponent0730;1;1;0;0;0;
connectedComponent0731;1;0;1;1;0;
connectedComponent0732;1;1;0;1;0;
connectedComponent0733;1;0;1;1;0;
connectedComponent0734;0;0;1;1;0;
connectedComponent0735;0;0;1;1;0;
connectedComponent0736;0;0;1;1;0;
connectedComponent0737;0;1;1;0;0;
connectedComponent0738;1;0;0;0;1;
connectedComponent0739;0;0;1;1;0;
connectedComponent0740;1;1;1;1;1;
connectedComponent0741;0;0;1;1;0;
connectedComponent0742;1;0;1;1;0;
connectedComponent0743;0;0;1;1;0;
connectedComponent0744;1;1;1;1;1;
connectedComponent0745;0;0;1;1;0;
connectedComponent0746;1;1;1;1;1;
connectedComponent0747;1;1;0;0;0;
connectedComponent0748;1;1;1;1;0;
connectedComponent0749;1;1;1;1;0;
connectedComponent0750;1;1;0;0;1;
connectedComponent0751;0;0;1;1;0;
connectedComponent0752;1;1;1;1;1;
connectedComponent0753;1;1;1;1;1;
connectedComponent0754;0;0;1;1;0;
connectedComponent0755;1;1;1;1;1;
connectedComponent0756;0;0;1;1;0;
connectedComponent0757;1;1;1;1;0;
connectedComponent0758;1;0;1;1;0;
connectedComponent0759;0;0;1;1;0;
connectedComponent0760;1;0;1;1;0;
connectedComponent0761;0;0;1;1;0;
connectedComponent0762;1;1;1;1;1;
connectedComponent0763;0;0;1;1;0;
connectedComponent0764;0;1;0;0;1;
connectedComponent0765;0;0;1;1;0;
connectedComponent0766;1;1;0;0;1;
connectedComponent0767;1;0;1;1;1;
connectedComponent0768;1;1;1;1;1;
connectedComponent0769;1;1;1;1;0;
connectedComponent0770;1;0;1;1;0;
connectedComponent0771;1;1;1;1;1;
connectedComponent0772;0;0;1;1;0;
connectedComponent0773;1;1;1;1;1;
connectedComponent0774;0;0;1;1;0;
connectedComponent0775;0;0;1;1;0;
connectedComponent0776;1;1;1;1;1;
connectedComponent0777;1;1;1;1;1;
connectedComponent0778;1;0;0;1;1;
connectedComponent0779;1;1;1;1;0;
connectedComponent0780;1;1;1;1;1;
connectedComponent0781;0;0;1;1;0;
connectedComponent0782;1;1;1;1;1;
connectedComponent0783;1;0;1;1;0;
connectedComponent0784;0;1;0;0;1;
connectedComponent0785;0;0;1;1;0;
connectedComponent0786;1;1;1;1;0;
connectedComponent0787;0;1;0;0;1;
connectedComponent0788;1;1;1;1;1;
connectedComponent0789;1;1;1;1;1;
connectedComponent0790;1;1;1;1;1;
connectedComponent0791;1;0;1;1;0;
connectedComponent0792;1;0;1;1;0;
connectedComponent0793;1;0;1;0;0;
connectedComponent0794;1;1;1;1;0;
connectedComponent0795;1;0;1;1;0;
connectedComponent0796;0;0;1;1;0;
connectedComponent0797;0;0;1;1;0;
connectedComponent0798;0;1;0;1;0;
connectedComponent0799;1;0;1;1;0;
connectedComponent0800;1;0;1;1;0;
connectedComponent0801;1;0;1;1;0;
connectedComponent0802;0;0;1;1;0;
connectedComponent0803;0;0;1;1;0;
connectedComponent0804;1;1;0;0;1;
connectedComponent0805;1;1;1;1;1;
connectedComponent0806;0;0;1;1;0;
connectedComponent0807;0;1;1;0;0;
connectedComponent0808;1;0;1;1;0;
connectedComponent0809;1;1;1;1;0;
connectedComponent0810;1;0;1;1;0;
connectedComponent0811;0;0;1;1;0;
connectedComponent0812;1;0;1;1;0;
connectedComponent0813;0;0;1;1;0;
connectedComponent0814;1;0;1;1;0;
connectedComponent0815;1;1;1;1;1;
connectedComponent0816;1;1;1;1;1;
connectedComponent0817;0;0;1;1;0;
connectedComponent0818;0;0;1;1;0;
connectedComponent0819;1;1;0;0;0;
connectedComponent0820;1;0;1;1;0;
connectedComponent0821;0;0;1;1;0;
connectedComponent0822;0;0;1;1;0;
connectedComponent0823;0;0;1;1;0;
connectedComponent0824;0;0;1;1;0;
connectedComponent0825;1;1;1;1;0;
connectedComponent0826;1;0;1;0;0;
connectedComponent0827;1;1;1;1;1;
connectedComponent0828;1;1;1;1;0;
connectedComponent0829;0;0;1;1;0;
connectedComponent0830;1;1;1;1;1;
connectedComponent0831;1;0;1;0;0;
connectedComponent0832;1;1;1;1;0;
connectedComponent0833;0;0;1;1;0;
connectedComponent0834;1;0;0;0;1;
connectedComponent0835;1;0;1;0;0;
connectedComponent0836;0;0;1;1;0;
connectedComponent0837;1;1;1;1;1;
connectedComponent0838;0;0;1;1;0;
connectedComponent0839;0;0;1;1;0;
connectedComponent0840;1;1;1;0;0;
connectedComponent0841;1;1;0;1;1;
connectedComponent0842;1;1;1;1;1;
connectedComponent0843;1;1;1;1;0;
connectedComponent0844;1;1;1;1;1;
connectedComponent0845;0;1;1;1;0;
connectedComponent0846;1;1;1;1;1;
connectedComponent0847;0;0;1;1;0;
connectedComponent0848;0;0;1;1;0;
connectedComponent0849;1;0;0;0;1;
connectedComponent0850;1;1;1;1;0;
connectedComponent0851;1;1;1;1;1;
connectedComponent0852;1;0;0;0;1;
connectedComponent0853;1;1;1;1;1;
connectedComponent0854;1;1;1;1;1;
connectedComponent0855;0;0;1;1;0;
connectedComponent0856;1;0;1;1;0;
connectedComponent0857;1;1;1;1;1;
connectedComponent0858;1;0;1;1;0;
connectedComponent0859;0;0;1;1;0;
connectedComponent0860;1;1;1;1;1;
connectedComponent0861;0;0;1;1;0;
connectedComponent0862;0;0;1;1;0;
connectedComponent0863;1;1;1;1;1;
connectedComponent0864;0;0;1;1;0;
connectedComponent0865;1;1;1;1;1;
connectedComponent0866;1;0;1;1;0;
connectedComponent0867;1;1;1;1;0;
connectedComponent0868;0;0;1;1;0;
connectedComponent0869;1;0;0;0;1;
connectedComponent0870;1;1;1;1;1;
connectedComponent0871;1;0;1;1;1;
connectedComponent0872;0;0;1;1;0;
connectedComponent0873;1;0;1;1;0;
connectedComponent0874;1;1;1;1;0;
connectedComponent0875;1;1;1;1;1;
connectedComponent0876;0;0;1;1;0;
connectedComponent0877;1;1;1;1;0;
connectedComponent0878;1;1;1;1;1;
connectedComponent0879;0;0;1;1;0;
connectedComponent0880;1;1;0;0;0;
connectedComponent0881;1;0;0;1;1;
connectedComponent0882;1;0;1;1;0;
connectedComponent0883;1;0;0;0;1;
connectedComponent0884;1;0;1;1;0;
connectedComponent0885;1;0;1;1;0;
connectedComponent0886;1;0;1;1;1;
connectedComponent0887;1;1;1;1;1;
connectedComponent0888;1;1;1;1;0;
connectedComponent0889;0;0;1;1;0;
connectedComponent0890;1;1;1;1;1;
connectedComponent0891;0;0;1;1;0;
connectedComponent0892;1;1;1;1;0;
connectedComponent0893;1;1;1;1;1;
connectedComponent0894;0;0;1;1;0;
connectedComponent0895;1;1;1;1;1;
connectedComponent0896;1;0;0;1;1;
connectedComponent0897;1;1;1;1;1;
connectedComponent0898;1;0;1;1;0;
connectedComponent0899;1;0;1;1;0;
connectedComponent0900;1;0;1;0;0;
connectedComponent0901;1;1;1;1;0;
connectedComponent0902;0;1;1;0;0;
connectedComponent0903;0;1;1;1;1;
connectedComponent0904;1;1;1;1;1;
connectedComponent0905;1;1;1;1;0;
connectedComponent0906;0;0;1;1;0;
connectedComponent0907;1;0;1;1;0;
connectedComponent0908;1;1;1;1;1;
connectedComponent0909;0;0;1;1;0;
connectedComponent0910;1;1;1;0;1;
connectedComponent0911;0;0;1;1;0;
connectedComponent0912;1;0;1;1;0;
connectedComponent0913;1;0;1;1;0;
connectedComponent0914;1;1;0;1;1;
connectedComponent0915;0;0;1;1;0;
connectedComponent0916;1;1;1;1;0;
connectedComponent0917;1;0;1;1;0;
connectedComponent0918;0;0;1;1;0;
connectedComponent0919;1;1;1;1;0;
connectedComponent0920;1;1;1;1;1;
connectedComponent0921;0;0;1;1;0;
connectedComponent0922;0;0;1;1;0;
connectedComponent0923;1;1;1;1;0;
connectedComponent0924;0;0;1;1;0;
connectedComponent0925;1;1;1;1;1;
connectedComponent0926;1;1;1;1;1;
connectedComponent0927;1;0;1;1;0;
connectedComponent0928;1;1;1;1;1;
connectedComponent0929;1;0;0;1;0;
connectedComponent0930;1;1;1;1;1;
connectedComponent0931;1;1;1;1;0;
connectedComponent0932;1;1;1;1;0;
connectedComponent0933;1;1;1;1;1;
connectedComponent0934;1;0;0;0;1;
connectedComponent0935;0;0;1;1;0;
connectedComponent0936;1;0;1;0;0;
connectedComponent0937;1;1;1;1;1;
connectedComponent0938;1;1;1;1;1;
connectedComponent0939;0;0;1;1;0;
connectedComponent0940;1;0;1;1;0;
connectedComponent0941;0;0;1;1;0;
connectedComponent0942;1;1;1;1;1;
connectedComponent0943;1;0;1;0;1;
connectedComponent0944;1;1;1;0;1;
connectedComponent0945;1;1;1;1;1;
connectedComponent0946;0;0;1;1;0;
connectedComponent0947;1;0;1;1;1;
connectedComponent0948;1;1;1;1;0;
connectedComponent0949;1;0;1;1;0;
connectedComponent0950;0;0;1;1;0;
connectedComponent0951;0;0;1;1;0;
connectedComponent0952;1;0;0;1;0;
connectedComponent0953;1;1;1;1;1;
connectedComponent0954;0;0;1;1;0;
connectedComponent0955;1;1;1;1;1;
connectedComponent0956;0;0;1;1;0;
connectedComponent0957;1;1;1;1;1;
connectedComponent0958;1;0;0;1;1;
connectedComponent0959;0;1;1;1;0;
connectedComponent0960;0;0;1;1;0;
connectedComponent0961;1;1;1;1;1;
connectedComponent0962;0;0;1;1;0;
connectedComponent0963;1;0;0;0;1;
connectedComponent0964;1;1;1;1;1;
connectedComponent0965;0;1;0;1;0;
connectedComponent0966;1;1;1;1;1;
connectedComponent0967;1;1;1;1;1;
connectedComponent0968;1;0;1;1;0;
connectedComponent0969;1;0;1;1;0;
connectedComponent0970;1;1;1;1;1;
connectedComponent0971;1;1;1;1;1;
connectedComponent0972;1;0;0;0;1;
connectedComponent0973;1;1;1;1;1;
connectedComponent0974;0;0;1;1;0;
connectedComponent0975;0;0;1;1;0;
connectedComponent0976;0;0;1;1;0;
connectedComponent0977;1;1;1;1;1;
connectedComponent0978;1;0;1;1;0;
connectedComponent0979;1;0;1;1;0;
connectedComponent0980;0;0;1;1;0;
connectedComponent0981;0;0;1;1;0;
connectedComponent0982;0;0;1;1;0;
connectedComponent0983;1;0;1;1;0;
connectedComponent0984;0;0;1;1;0;
connectedComponent0985;0;0;1;1;0;
connectedComponent0986;1;0;1;1;0;
connectedComponent0987;1;1;1;1;1;
connectedComponent0988;0;0;1;1;0;
connectedComponent0989;1;0;1;1;0;
connectedComponent0990;1;1;1;1;1;
connectedComponent0991;1;0;1;1;0;
connectedComponent0992;0;0;1;1;0;
connectedComponent0993;1;1;1;1;1;
connectedComponent0994;0;0;1;1;0;
connectedComponent0995;1;1;0;1;1;
connectedComponent0996;1;0;1;1;1;
connectedComponent0997;1;1;0;0;1;
connectedComponent0998;1;0;1;0;0;
connectedComponent0999;0;0;1;1;0;
connectedComponent1000;0;0;1;1;0;
connectedComponent1001;1;1;1;1;1;
connectedComponent1002;0;0;1;1;0;
connectedComponent1003;1;1;1;1;1;
connectedComponent1004;0;1;1;1;0;
connectedComponent1005;1;1;1;1;1;
connectedComponent1006;1;0;1;1;0;
connectedComponent1007;1;1;1;1;1;
connectedComponent1008;1;1;0;0;1;
connectedComponent1009;0;0;1;1;0;
connectedComponent1010;0;0;1;1;0;
connectedComponent1011;0;0;1;1;0;
connectedComponent1012;0;0;1;1;0;
connectedComponent1013;0;0;1;1;0;
connectedComponent1014;1;1;1;1;0;
connectedComponent1015;0;0;1;1;0;
connectedComponent1016;0;0;1;1;0;
connectedComponent1017;1;1;0;0;1;
connectedComponent1018;1;1;1;1;1;
connectedComponent1019;1;1;1;1;1;
connectedComponent1020;0;0;1;1;0;
connectedComponent1021;0;0;1;1;0;
connectedComponent1022;0;0;1;1;0;
connectedComponent1023;1;1;1;1;0;
connectedComponent1024;1;0;1;1;1;
connectedComponent1025;1;1;1;0;0;
connectedComponent1026;0;0;1;1;0;
connectedComponent1027;1;0;0;0;1;
connectedComponent1028;0;0;1;1;0;
connectedComponent1029;1;0;1;1;0;
connectedComponent1030;1;1;1;1;0;
connectedComponent1031;0;0;1;1;0;
connectedComponent1032;1;0;1;1;1;
connectedComponent1033;1;1;1;1;1;
connectedComponent1034;0;0;1;1;0;
connectedComponent1035;1;1;1;1;1;
connectedComponent1036;1;1;1;1;1;
connectedComponent1037;0;0;1;1;0;
connectedComponent1038;1;1;0;0;1;
connectedComponent1039;0;0;1;1;0;
connectedComponent1040;0;0;1;1;0;
connectedComponent1041;0;0;1;1;0;
connectedComponent1042;0;0;1;1;0;
connectedComponent1043;1;0;1;1;0;
connectedComponent1044;1;1;1;1;1;
connectedComponent1045;1;1;1;0;1;
connectedComponent1046;0;0;1;1;0;
connectedComponent1047;0;0;1;1;0;
connectedComponent1048;0;0;1;1;0;
connectedComponent1049;0;0;1;1;0;
connectedComponent1050;0;0;1;1;0;
connectedComponent1051;0;0;1;1;0;
connectedComponent1052;1;1;1;1;1;
connectedComponent1053;1;1;1;1;1;
connectedComponent1054;1;1;1;1;1;
connectedComponent1055;0;1;1;1;0;
connectedComponent1056;1;0;1;0;0;
connectedComponent1057;1;0;1;1;0;
connectedComponent1058;1;1;0;1;1;
connectedComponent1059;1;1;1;1;0;
connectedComponent1060;0;0;1;1;0;
connectedComponent1061;0;0;1;1;0;
connectedComponent1062;1;0;1;1;0;
connectedComponent1063;1;0;1;1;1;
connectedComponent1064;1;1;1;1;1;
connectedComponent1065;1;1;1;1;0;
connectedComponent1066;1;1;0;0;1;
connectedComponent1067;1;1;1;1;0;
connectedComponent1068;1;0;1;1;0;
connectedComponent1069;1;1;1;1;1;
connectedComponent1070;1;1;1;1;0;
connectedComponent1071;0;0;1;1;0;
connectedComponent1072;1;1;1;1;1;
connectedComponent1073;1;0;1;1;0;
connectedComponent1074;1;0;1;1;0;
connectedComponent1075;1;1;1;1;1;
connectedComponent1076;0;0;1;1;0;
connectedComponent1077;1;0;1;1;0;
connectedComponent1078;0;0;1;1;0;
connectedComponent1079;1;0;0;0;1;
connectedComponent1080;1;1;1;1;1;
connectedComponent1081;1;1;1;1;1;
connectedComponent1082;1;0;1;1;0;
connectedComponent1083;1;0;0;0;1;
connectedComponent1084;1;0;0;0;1;
connectedComponent1085;1;1;1;1;1;
connectedComponent1086;1;0;1;0;0;
connectedComponent1087;0;1;1;1;0;
connectedComponent1088;0;0;1;1;0;
connectedComponent1089;1;1;1;1;1;
connectedComponent1090;1;0;1;1;0;
connectedComponent1091;1;1;0;0;0;
connectedComponent1092;1;0;1;1;0;
connectedComponent1093;0;0;1;1;0;
connectedComponent1094;1;1;1;1;1;
connectedComponent1095;1;0;1;1;0;
connectedComponent1096;0;0;1;1;0;
connectedComponent1097;1;1;0;0;1;
connectedComponent1098;1;1;1;1;1;
connectedComponent1099;1;0;0;0;1;
connectedComponent1100;1;0;1;0;0;
connectedComponent1101;0;0;1;1;0;
connectedComponent1102;1;1;0;0;0;
connectedComponent1103;0;0;1;1;0;
connectedComponent1104;1;0;1;1;0;
connectedComponent1105;1;1;1;1;1;
connectedComponent1106;1;0;1;1;0;
connectedComponent1107;1;1;0;0;0;
connectedComponent1108;0;0;1;1;0;
connectedComponent1109;1;0;0;0;1;
connectedComponent1110;1;0;1;1;0;
connectedComponent1111;1;1;1;1;1;
connectedComponent1112;1;1;0;1;0;
connectedComponent1113;1;0;1;1;1;
connectedComponent1114;0;0;1;1;0;
connectedComponent1115;1;0;1;1;0;
connectedComponent1116;0;0;1;1;0;
connectedComponent1117;0;1;1;1;0;
connectedComponent1118;0;1;1;1;0;
connectedComponent1119;1;1;1;1;1;
connectedComponent1120;0;1;1;1;0;
connectedComponent1121;1;1;1;1;1;
connectedComponent1122;1;1;1;1;1;
connectedComponent1123;0;0;1;1;0;
connectedComponent1124;0;1;0;1;1;
connectedComponent1125;0;0;1;1;0;
connectedComponent1126;1;1;1;1;0;
connectedComponent1127;1;0;1;0;0;
connectedComponent1128;0;1;1;1;0;
connectedComponent1129;1;0;0;0;1;
connectedComponent1130;1;1;1;1;0;
connectedComponent1131;0;0;1;1;0;
connectedComponent1132;1;0;1;1;0;
connectedComponent1133;1;1;1;1;1;
connectedComponent1134;1;1;1;1;1;
connectedComponent1135;0;0;1;1;0;
connectedComponent1136;0;0;1;1;0;
connectedComponent1137;1;1;1;0;0;
connectedComponent1138;1;1;1;1;0;
connectedComponent1139;1;0;1;1;0;
connectedComponent1140;0;0;1;1;0;
connectedComponent1141;1;0;1;1;0;
connectedComponent1142;1;1;1;1;1;
connectedComponent1143;1;1;1;1;1;
connectedComponent1144;1;0;1;1;0;
connectedComponent1145;0;0;1;1;0;
connectedComponent1146;1;0;0;0;1;
connectedComponent1147;1;0;0;0;1;
connectedComponent1148;1;1;1;1;1;
connectedComponent1149;0;0;1;1;0;
connectedComponent1150;0;0;1;1;0;
connectedComponent1151;0;0;1;1;0;
connectedComponent1152;1;1;1;1;1;
connectedComponent1153;1;1;1;1;0;
connectedComponent1154;1;1;1;1;1;
connectedComponent1155;1;1;1;1;0;
connectedComponent1156;1;1;1;1;1;
connectedComponent1157;1;0;1;0;0;
connectedComponent1158;1;1;1;1;0;
connectedComponent1159;0;1;1;1;0;
connectedComponent1160;1;1;1;1;1;
connectedComponent1161;1;1;1;1;1;
connectedComponent1162;0;0;1;1;0;
connectedComponent1163;0;0;1;1;0;
connectedComponent1164;1;1;1;1;1;
connectedComponent1165;0;0;1;1;0;
connectedComponent1166;1;1;1;1;1;
connectedComponent1167;0;0;1;1;0;
connectedComponent1168;0;0;1;1;0;
connectedComponent1169;0;0;1;1;0;
connectedComponent1170;0;0;1;1;0;
connectedComponent1171;0;1;1;0;0;
connectedComponent1172;0;0;1;1;0;
connectedComponent1173;1;0;1;1;0;
connectedComponent1174;0;0;1;1;0;
connectedComponent1175;0;0;1;1;0;
connectedComponent1176;1;1;1;0;0;
connectedComponent1177;1;1;0;0;1;
connectedComponent1178;1;1;1;1;1;
connectedComponent1179;1;1;1;0;1;
connectedComponent1180;1;0;0;0;1;
connectedComponent1181;1;1;1;1;1;
connectedComponent1182;1;1;0;0;0;
connectedComponent1183;1;1;1;1;1;
connectedComponent1184;0;1;1;1;0;
connectedComponent1185;1;0;1;1;0;
connectedComponent1186;1;0;1;1;0;
connectedComponent1187;1;0;1;1;0;
connectedComponent1188;0;0;1;1;0;
connectedComponent1189;1;1;1;1;0;
connectedComponent1190;1;1;1;1;1;
connectedComponent1191;1;1;1;1;1;
connectedComponent1192;0;0;1;1;0;
connectedComponent1193;0;1;0;1;0;
connectedComponent1194;1;1;1;1;0;
connectedComponent1195;1;0;1;1;1;
connectedComponent1196;1;0;1;1;0;
connectedComponent1197;0;0;1;1;0;
connectedComponent1198;1;1;1;1;1;
connectedComponent1199;0;0;1;1;0;
connectedComponent1200;1;1;1;1;1;
connectedComponent1201;1;1;1;1;1;
connectedComponent1202;1;0;1;1;0;
connectedComponent1203;1;0;1;1;0;
connectedComponent1204;1;1;1;1;1;
connectedComponent1205;1;0;0;1;0;
connectedComponent1206;0;0;1;1;0;
connectedComponent1207;1;0;1;1;0;
connectedComponent1208;0;0;1;1;0;
connectedComponent1209;0;0;1;1;0;
connectedComponent1210;1;0;1;1;0;
connectedComponent1211;1;1;1;1;0;
connectedComponent1212;0;0;1;1;0;
connectedComponent1213;0;0;1;1;0;
connectedComponent1214;0;0;1;1;0;
connectedComponent1215;0;0;1;1;0;
connectedComponent1216;1;1;0;0;0;
connectedComponent1217;1;0;1;1;0;
connectedComponent1218;0;0;1;1;0;
connectedComponent1219;0;0;1;1;0;
connectedComponent1220;1;1;1;1;1;
connectedComponent1221;0;0;1;1;0;
connectedComponent1222;1;0;1;0;0;
connectedComponent1223;1;1;1;1;1;
connectedComponent1224;0;0;1;1;0;
connectedComponent1225;1;1;0;0;1;
connectedComponent1226;0;0;1;1;0;
connectedComponent1227;0;0;1;1;0;
connectedComponent1228;1;1;1;1;1;
connectedComponent1229;1;0;1;1;0;
connectedComponent1230;1;0;0;1;0;
connectedComponent1231;0;0;1;1;0;
connectedComponent1232;1;0;0;0;1;
connectedComponent1233;0;0;1;1;0;
connectedComponent1234;0;0;1;1;0;
connectedComponent1235;1;1;1;1;0;
connectedComponent1236;1;0;1;1;0;
connectedComponent1237;0;1;1;1;0;
connectedComponent1238;0;0;1;1;0;
connectedComponent1239;0;0;1;1;0;
connectedComponent1240;0;0;1;1;0;
connectedComponent1241;1;1;1;1;1;
connectedComponent1242;0;1;1;1;1;
connectedComponent1243;1;1;1;1;0;
connectedComponent1244;0;1;0;1;0;
connectedComponent1245;1;1;1;1;1;
connectedComponent1246;1;1;1;1;1;
connectedComponent1247;1;1;1;1;1;
connectedComponent1248;1;0;1;1;0;
connectedComponent1249;0;0;1;1;0;
connectedComponent1250;1;1;1;1;1;
connectedComponent1251;1;1;1;1;1;
connectedComponent1252;1;1;1;1;1;
connectedComponent1253;1;0;1;1;0;
connectedComponent1254;0;0;1;1;0;
connectedComponent1255;1;1;0;1;1;
connectedComponent1256;1;0;1;1;0;
connectedComponent1257;1;1;1;1;0;
connectedComponent1258;1;1;1;1;1;
connectedComponent1259;0;0;1;1;0;
connectedComponent1260;1;0;1;1;0;
connectedComponent1261;0;0;1;1;0;
connectedComponent1262;1;0;1;1;0;
connectedComponent1263;0;0;1;1;0;
connectedComponent1264;1;1;1;1;1;
connectedComponent1265;1;1;1;1;1;
connectedComponent1266;0;0;1;1;0;
connectedComponent1267;0;0;1;1;0;
connectedComponent1268;1;1;1;1;1;
connectedComponent1269;1;1;0;1;1;
connectedComponent1270;0;0;1;1;0;
connectedComponent1271;0;0;1;1;0;
connectedComponent1272;1;1;1;1;1;
connectedComponent1273;0;0;1;1;0;
connectedComponent1274;0;0;1;1;0;
connectedComponent1275;1;1;1;1;1;
connectedComponent1276;0;0;1;1;0;
connectedComponent1277;0;0;1;1;0;
connectedComponent1278;1;1;1;1;0;
connectedComponent1279;1;1;1;1;1;
connectedComponent1280;1;1;1;1;1;
connectedComponent1281;1;1;1;1;1;
connectedComponent1282;0;0;1;1;0;
connectedComponent1283;0;0;1;1;0;
connectedComponent1284;1;0;1;1;0;
connectedComponent1285;0;0;1;1;0;
connectedComponent1286;0;0;1;1;1;
connectedComponent1287;1;0;1;1;0;
connectedComponent1288;1;1;1;1;1;
connectedComponent1289;1;1;1;1;1;
connectedComponent1290;1;0;0;1;0;
connectedComponent1291;0;0;1;1;0;
connectedComponent1292;0;0;1;1;0;
connectedComponent1293;0;0;1;1;0;
connectedComponent1294;1;1;1;1;1;
connectedComponent1295;0;0;1;1;0;
connectedComponent1296;1;1;1;1;0;
connectedComponent1297;1;0;1;1;0;
connectedComponent1298;1;0;1;1;0;
connectedComponent1299;1;1;1;1;1;
connectedComponent1300;1;0;0;1;0;
connectedComponent1301;0;0;1;1;0;
connectedComponent1302;0;0;1;1;0;
connectedComponent1303;0;0;1;1;0;
connectedComponent1304;1;1;1;1;1;
connectedComponent1305;1;1;1;1;0;
connectedComponent1306;1;1;1;1;1;
connectedComponent1307;1;1;1;1;1;
connectedComponent1308;1;1;1;1;1;
connectedComponent1309;1;1;0;0;1;
connectedComponent1310;1;0;0;1;0;
connectedComponent1311;1;0;0;1;0;
connectedComponent1312;0;0;1;1;0;
connectedComponent1313;0;0;1;1;0;
connectedComponent1314;1;1;1;0;1;
connectedComponent1315;1;1;1;1;0;
connectedComponent1316;1;0;1;1;0;
connectedComponent1317;0;0;1;1;0;
connectedComponent1318;1;1;1;1;0;
connectedComponent1319;0;0;1;1;0;
connectedComponent1320;1;1;1;1;1;
connectedComponent1321;0;0;1;1;0;
