Row;BM-CLC;BM-MEGAHIT;BM-MetaSPADES;CH-MetaSPADES;SH-CLC
connectedComponent4352;1;1;1;0;1;
connectedComponent4353;0;0;0;1;1;
connectedComponent4354;1;1;1;1;1;
connectedComponent4355;0;0;1;1;0;
connectedComponent4356;1;1;1;1;1;
connectedComponent4357;0;0;1;1;0;
connectedComponent4358;1;1;1;1;1;
connectedComponent4359;0;0;1;1;0;
connectedComponent4360;1;0;1;1;0;
connectedComponent4361;0;0;1;1;0;
connectedComponent4362;1;1;0;0;1;
connectedComponent4363;0;0;1;1;0;
connectedComponent4364;0;0;1;1;0;
connectedComponent4365;1;0;1;1;0;
connectedComponent4366;1;0;1;0;0;
connectedComponent4367;1;1;1;1;1;
connectedComponent4368;1;0;1;0;0;
connectedComponent4369;1;1;1;0;0;
connectedComponent4370;1;0;0;0;1;
connectedComponent4371;0;0;1;1;0;
connectedComponent4372;1;1;0;0;1;
connectedComponent4373;1;1;0;0;1;
connectedComponent4374;1;0;1;1;0;
connectedComponent4375;1;0;1;1;0;
connectedComponent4376;0;0;1;1;0;
connectedComponent4377;1;0;0;0;1;
connectedComponent4378;1;1;1;1;1;
connectedComponent4379;1;0;1;1;0;
connectedComponent4380;1;1;0;0;1;
connectedComponent4381;1;1;0;1;0;
connectedComponent4382;0;0;1;1;0;
connectedComponent4383;1;0;1;1;1;
connectedComponent4384;0;0;1;1;0;
connectedComponent4385;1;0;1;1;0;
connectedComponent4386;1;1;1;1;1;
connectedComponent4387;0;0;1;1;0;
connectedComponent4388;1;1;1;1;0;
connectedComponent4389;1;1;0;0;0;
connectedComponent4390;1;0;1;1;0;
connectedComponent4391;1;1;1;1;0;
connectedComponent4392;1;0;1;1;0;
connectedComponent4393;1;0;1;1;0;
connectedComponent4394;0;0;1;1;0;
connectedComponent4395;0;0;1;1;0;
connectedComponent4396;1;0;1;1;0;
connectedComponent4397;0;0;1;1;0;
connectedComponent4398;1;1;1;1;1;
connectedComponent4399;1;1;0;0;0;
connectedComponent4400;0;0;1;1;0;
connectedComponent4401;0;0;1;1;0;
connectedComponent4402;0;0;1;1;0;
connectedComponent4403;1;1;0;0;0;
connectedComponent4404;0;0;1;1;0;
connectedComponent4405;0;0;1;1;0;
connectedComponent4406;0;0;1;1;0;
connectedComponent4407;0;0;1;1;0;
connectedComponent4408;1;1;1;1;1;
connectedComponent4409;1;1;1;1;1;
connectedComponent4410;0;0;1;1;0;
connectedComponent4411;1;0;1;1;0;
connectedComponent4412;1;0;1;1;0;
connectedComponent4413;0;0;1;1;0;
connectedComponent4414;0;0;1;1;0;
connectedComponent4415;1;1;1;1;1;
connectedComponent4416;0;0;1;1;0;
connectedComponent4417;0;0;1;1;0;
connectedComponent4418;0;0;1;1;0;
connectedComponent4419;0;0;1;1;0;
connectedComponent4420;1;0;1;1;0;
connectedComponent4421;1;0;1;1;0;
connectedComponent4422;1;0;0;1;1;
connectedComponent4423;1;1;1;1;0;
connectedComponent4424;1;1;1;1;1;
connectedComponent4425;1;1;1;1;1;
connectedComponent4426;0;0;1;1;0;
connectedComponent4427;0;1;1;1;0;
connectedComponent4428;0;0;1;1;0;
connectedComponent4429;0;0;1;1;0;
connectedComponent4430;0;0;1;1;0;
connectedComponent4431;1;1;1;1;1;
connectedComponent4432;0;1;1;1;0;
connectedComponent4433;0;0;1;1;0;
connectedComponent4434;1;0;1;1;0;
connectedComponent4435;1;0;1;1;0;
connectedComponent4436;1;0;1;1;0;
connectedComponent4437;0;0;1;1;0;
connectedComponent4438;0;0;1;1;0;
connectedComponent4439;1;1;0;0;1;
connectedComponent4440;0;0;1;1;0;
connectedComponent4441;0;0;1;1;0;
connectedComponent4442;1;1;1;1;1;
connectedComponent4443;1;1;1;1;1;
connectedComponent4444;0;0;1;1;0;
connectedComponent4445;0;0;1;1;0;
connectedComponent4446;1;0;0;0;1;
connectedComponent4447;0;0;1;1;0;
connectedComponent4448;0;0;1;1;0;
connectedComponent4449;1;1;1;1;1;
connectedComponent4450;0;0;1;1;0;
connectedComponent4451;0;0;1;1;0;
connectedComponent4452;1;0;1;1;0;
connectedComponent4453;1;0;1;1;0;
connectedComponent4454;1;0;1;1;0;
connectedComponent4455;1;0;1;1;0;
connectedComponent4456;0;0;1;1;0;
connectedComponent4457;1;0;1;0;0;
connectedComponent4458;0;0;1;1;0;
connectedComponent4459;0;0;1;1;0;
connectedComponent4460;1;0;0;0;1;
connectedComponent4461;0;0;1;1;0;
connectedComponent4462;0;0;1;1;0;
connectedComponent4463;1;1;1;1;0;
connectedComponent4464;0;0;1;1;0;
connectedComponent4465;0;0;1;1;0;
connectedComponent4466;1;1;1;1;1;
connectedComponent4467;0;1;1;0;1;
connectedComponent4468;1;0;1;1;0;
connectedComponent4469;0;0;1;1;0;
connectedComponent4470;0;0;1;1;0;
connectedComponent4471;1;1;1;1;1;
connectedComponent4472;1;1;1;1;1;
connectedComponent4473;1;1;1;1;1;
connectedComponent4474;0;0;1;1;0;
connectedComponent4475;0;1;1;1;1;
connectedComponent4476;0;0;1;1;0;
connectedComponent4477;0;0;1;1;0;
connectedComponent4478;1;0;0;0;1;
connectedComponent4479;1;0;1;1;0;
connectedComponent4480;0;0;1;1;0;
connectedComponent4481;1;1;1;1;1;
connectedComponent4482;1;0;1;1;0;
connectedComponent4483;1;0;1;1;0;
connectedComponent4484;0;1;1;1;0;
connectedComponent4485;1;0;1;1;1;
connectedComponent4486;0;0;1;1;0;
connectedComponent4487;1;1;1;1;1;
connectedComponent4488;1;1;1;1;1;
connectedComponent4489;0;0;1;1;0;
connectedComponent4490;0;0;1;1;0;
connectedComponent4491;1;1;0;0;1;
connectedComponent4492;0;0;1;1;0;
connectedComponent4493;1;0;0;1;0;
connectedComponent4494;1;1;1;1;1;
connectedComponent4495;1;1;0;1;0;
connectedComponent4496;0;1;1;1;0;
connectedComponent4497;1;0;0;1;1;
connectedComponent4498;0;0;1;1;0;
connectedComponent4499;0;0;1;1;0;
connectedComponent4500;1;0;1;1;0;
connectedComponent4501;1;1;1;1;1;
connectedComponent4502;0;0;1;1;0;
connectedComponent4503;0;0;1;1;0;
connectedComponent4504;1;1;1;1;1;
connectedComponent4505;0;0;1;1;0;
connectedComponent4506;0;0;1;1;0;
connectedComponent4507;1;0;1;1;0;
connectedComponent4508;1;0;1;1;0;
connectedComponent4509;0;0;1;1;0;
connectedComponent4510;0;0;1;1;0;
connectedComponent4511;1;0;0;1;0;
connectedComponent4512;1;0;1;1;0;
connectedComponent4513;0;0;1;1;0;
connectedComponent4514;1;0;1;1;0;
connectedComponent4515;1;1;1;1;1;
connectedComponent4516;0;0;1;1;0;
connectedComponent4517;1;0;1;1;0;
connectedComponent4518;0;0;1;1;0;
connectedComponent4519;0;0;1;1;0;
connectedComponent4520;1;1;1;1;1;
connectedComponent4521;1;1;1;1;0;
connectedComponent4522;1;1;1;1;1;
connectedComponent4523;0;0;1;1;0;
connectedComponent4524;1;1;0;0;1;
connectedComponent4525;0;0;1;1;0;
connectedComponent4526;1;0;1;1;0;
connectedComponent4527;0;0;1;1;0;
connectedComponent4528;1;0;0;0;1;
connectedComponent4529;1;1;1;1;1;
connectedComponent4530;1;1;1;1;1;
connectedComponent4531;0;0;1;1;0;
connectedComponent4532;1;0;1;1;0;
connectedComponent4533;0;1;1;0;0;
connectedComponent4534;1;1;1;1;1;
connectedComponent4535;1;1;1;1;1;
connectedComponent4536;1;0;1;1;0;
connectedComponent4537;1;1;1;1;0;
connectedComponent4538;0;0;1;1;0;
connectedComponent4539;1;0;1;1;0;
connectedComponent4540;0;0;1;1;0;
connectedComponent4541;1;0;1;1;0;
connectedComponent4542;1;0;1;1;1;
connectedComponent4543;0;0;1;1;0;
connectedComponent4544;0;0;1;1;0;
connectedComponent4545;1;1;1;1;1;
connectedComponent4546;1;1;0;1;1;
connectedComponent4547;0;0;1;1;0;
connectedComponent4548;1;0;1;1;0;
connectedComponent4549;0;0;1;1;0;
connectedComponent4550;1;0;1;1;0;
connectedComponent4551;0;0;1;1;0;
connectedComponent4552;1;1;1;1;1;
connectedComponent4553;1;0;1;1;0;
connectedComponent4554;1;1;1;1;1;
connectedComponent4555;0;0;1;1;0;
connectedComponent4556;0;0;1;1;0;
connectedComponent4557;1;1;0;0;0;
connectedComponent4558;0;0;1;1;0;
connectedComponent4559;0;0;1;1;0;
connectedComponent4560;1;0;0;1;0;
connectedComponent4561;0;0;1;1;0;
connectedComponent4562;0;0;1;1;0;
connectedComponent4563;1;0;0;0;1;
connectedComponent4564;0;0;1;1;0;
connectedComponent4565;1;0;1;1;0;
connectedComponent4566;1;0;0;0;1;
connectedComponent4567;1;1;1;1;1;
connectedComponent4568;1;0;1;1;0;
connectedComponent4569;0;0;1;1;0;
connectedComponent4570;0;1;1;1;0;
connectedComponent4571;1;0;1;1;0;
connectedComponent4572;0;0;1;1;0;
connectedComponent4573;1;1;1;1;1;
connectedComponent4574;1;0;1;1;0;
connectedComponent4575;1;1;1;1;1;
connectedComponent4576;1;0;0;0;1;
connectedComponent4577;0;0;1;1;0;
connectedComponent4578;0;0;1;1;0;
connectedComponent4579;0;0;1;1;0;
connectedComponent4580;0;0;1;1;0;
connectedComponent4581;1;1;1;1;1;
connectedComponent4582;1;0;1;1;0;
connectedComponent4583;0;0;1;1;0;
connectedComponent4584;1;0;0;0;1;
connectedComponent4585;0;0;1;1;0;
connectedComponent4586;1;1;1;1;1;
connectedComponent4587;1;0;1;1;0;
connectedComponent4588;1;0;0;0;1;
connectedComponent4589;1;0;1;1;0;
connectedComponent4590;1;0;1;1;0;
connectedComponent4591;1;1;1;1;0;
connectedComponent4592;1;1;1;1;1;
connectedComponent4593;0;0;1;1;0;
connectedComponent4594;1;1;1;1;1;
connectedComponent4595;1;0;0;0;1;
connectedComponent4596;1;1;1;1;1;
connectedComponent4597;0;0;1;1;0;
connectedComponent4598;0;0;1;1;0;
connectedComponent4599;1;1;1;1;0;
connectedComponent4600;1;1;1;1;1;
connectedComponent4601;0;0;1;1;0;
connectedComponent4602;0;0;1;1;0;
connectedComponent4603;0;0;1;1;0;
connectedComponent4604;0;0;1;1;0;
connectedComponent4605;1;0;1;1;0;
connectedComponent4606;0;0;1;1;0;
connectedComponent4607;0;0;1;1;0;
connectedComponent4608;0;0;1;1;0;
connectedComponent4609;0;0;1;1;0;
connectedComponent4610;1;1;1;1;1;
connectedComponent4611;1;1;1;1;0;
connectedComponent4612;0;0;1;1;0;
connectedComponent4613;0;0;1;1;0;
connectedComponent4614;0;0;1;1;0;
connectedComponent4615;1;1;1;1;1;
connectedComponent4616;1;1;0;0;1;
connectedComponent4617;1;1;1;1;1;
connectedComponent4618;1;1;1;1;0;
connectedComponent4619;1;1;1;1;1;
connectedComponent4620;1;0;1;1;0;
connectedComponent4621;0;0;1;1;0;
connectedComponent4622;1;1;1;1;0;
connectedComponent4623;1;1;1;1;0;
connectedComponent4624;1;1;1;1;1;
connectedComponent4625;1;1;1;1;1;
connectedComponent4626;0;0;1;1;0;
connectedComponent4627;0;0;1;1;0;
connectedComponent4628;0;0;1;1;0;
connectedComponent4629;1;1;0;0;0;
connectedComponent4630;1;0;0;1;0;
connectedComponent4631;1;0;0;0;1;
connectedComponent4632;0;0;1;1;0;
connectedComponent4633;1;0;1;1;0;
connectedComponent4634;1;1;1;1;1;
connectedComponent4635;1;0;1;1;0;
connectedComponent4636;1;1;0;0;0;
connectedComponent4637;0;0;1;1;0;
connectedComponent4638;1;1;1;1;1;
connectedComponent4639;1;0;0;1;0;
connectedComponent4640;1;0;1;1;0;
connectedComponent4641;1;0;1;1;0;
connectedComponent4642;0;0;1;1;0;
connectedComponent4643;0;0;1;1;0;
connectedComponent4644;0;1;0;1;0;
connectedComponent4645;1;1;1;0;0;
connectedComponent4646;1;0;1;1;0;
connectedComponent4647;1;1;1;1;1;
connectedComponent4648;1;1;1;1;0;
connectedComponent4649;0;1;1;1;0;
connectedComponent4650;0;0;1;1;0;
connectedComponent4651;1;1;1;1;0;
connectedComponent4652;1;1;1;1;0;
connectedComponent4653;1;1;1;1;1;
connectedComponent4654;1;1;1;0;0;
connectedComponent4655;1;1;0;0;0;
connectedComponent4656;0;0;1;1;0;
connectedComponent4657;0;0;1;1;0;
connectedComponent4658;1;1;1;1;0;
connectedComponent4659;1;1;1;1;1;
connectedComponent4660;1;1;1;1;1;
connectedComponent4661;1;0;1;1;0;
connectedComponent4662;1;0;1;1;0;
connectedComponent4663;0;0;1;1;0;
connectedComponent4664;1;0;1;0;0;
connectedComponent4665;1;1;1;1;1;
connectedComponent4666;1;0;1;1;0;
connectedComponent4667;1;0;1;1;0;
connectedComponent4668;1;0;0;0;1;
connectedComponent4669;0;0;1;1;0;
connectedComponent4670;1;1;1;1;1;
connectedComponent4671;0;0;1;1;0;
connectedComponent4672;0;0;1;1;0;
connectedComponent4673;0;0;1;1;0;
connectedComponent4674;0;0;1;1;0;
connectedComponent4675;1;1;1;1;1;
connectedComponent4676;0;0;1;1;0;
connectedComponent4677;1;1;1;1;0;
connectedComponent4678;0;1;1;1;1;
connectedComponent4679;1;1;1;1;0;
connectedComponent4680;1;0;1;1;0;
connectedComponent4681;1;0;1;1;0;
connectedComponent4682;1;1;0;0;0;
connectedComponent4683;1;1;1;1;1;
connectedComponent4684;0;0;1;1;0;
connectedComponent4685;1;0;1;1;0;
connectedComponent4686;0;0;1;1;0;
connectedComponent4687;0;1;1;1;0;
connectedComponent4688;1;1;1;1;1;
connectedComponent4689;1;0;0;1;1;
connectedComponent4690;1;0;0;0;1;
connectedComponent4691;1;0;1;1;0;
connectedComponent4692;1;0;1;1;0;
connectedComponent4693;1;1;1;1;0;
connectedComponent4694;0;1;0;1;0;
connectedComponent4695;1;1;1;1;1;
connectedComponent4696;0;0;1;1;0;
connectedComponent4697;0;0;1;1;0;
connectedComponent4698;0;0;1;1;0;
connectedComponent4699;1;0;1;1;0;
connectedComponent4700;1;1;1;1;1;
connectedComponent4701;1;0;1;1;0;
connectedComponent4702;1;1;0;0;0;
connectedComponent4703;1;1;0;0;1;
connectedComponent4704;1;0;1;1;0;
connectedComponent4705;1;1;1;1;1;
connectedComponent4706;0;0;1;1;0;
connectedComponent4707;0;0;1;1;0;
connectedComponent4708;1;0;1;1;0;
connectedComponent4709;1;0;1;1;0;
connectedComponent4710;0;0;1;1;0;
connectedComponent4711;1;0;1;1;0;
connectedComponent4712;1;1;1;1;1;
connectedComponent4713;1;1;0;0;0;
connectedComponent4714;1;1;1;1;1;
connectedComponent4715;0;0;1;1;0;
connectedComponent4716;1;1;0;0;0;
connectedComponent4717;0;0;1;1;0;
connectedComponent4718;0;0;1;1;0;
connectedComponent4719;0;0;1;1;0;
connectedComponent4720;1;1;0;1;0;
connectedComponent4721;0;0;1;1;0;
connectedComponent4722;1;1;0;1;0;
connectedComponent4723;1;1;1;1;1;
connectedComponent4724;1;0;1;1;0;
connectedComponent4725;1;0;1;1;0;
connectedComponent4726;0;0;1;1;0;
connectedComponent4727;1;1;1;1;0;
connectedComponent4728;1;0;0;0;1;
connectedComponent4729;1;0;1;1;0;
connectedComponent4730;1;0;1;1;0;
connectedComponent4731;0;0;1;1;0;
connectedComponent4732;1;0;0;0;1;
connectedComponent4733;1;0;1;1;0;
connectedComponent4734;0;0;1;1;0;
connectedComponent4735;1;1;1;1;1;
connectedComponent4736;1;1;0;0;0;
connectedComponent4737;1;0;0;0;1;
connectedComponent4738;1;1;1;1;1;
connectedComponent4739;0;0;1;1;0;
connectedComponent4740;0;0;1;1;0;
connectedComponent4741;0;0;1;1;0;
connectedComponent4742;0;0;1;1;0;
connectedComponent4743;1;0;1;1;0;
connectedComponent4744;1;0;1;1;0;
connectedComponent4745;0;0;1;1;0;
connectedComponent4746;1;1;0;0;1;
connectedComponent4747;0;0;1;1;0;
connectedComponent4748;1;0;1;1;0;
connectedComponent4749;1;1;0;0;0;
connectedComponent4750;0;0;1;1;0;
connectedComponent4751;1;1;1;1;1;
connectedComponent4752;1;0;1;1;1;
connectedComponent4753;0;1;1;1;0;
connectedComponent4754;0;0;1;1;0;
connectedComponent4755;0;0;1;1;0;
connectedComponent4756;1;1;1;1;1;
connectedComponent4757;0;0;1;1;0;
connectedComponent4758;0;0;1;1;0;
connectedComponent4759;1;1;1;1;1;
connectedComponent4760;1;1;1;1;1;
connectedComponent4761;1;1;1;1;1;
connectedComponent4762;1;1;1;1;1;
connectedComponent4763;0;0;1;1;0;
connectedComponent4764;1;1;1;1;1;
connectedComponent4765;1;1;1;1;1;
connectedComponent4766;0;1;1;1;0;
connectedComponent4767;1;0;1;1;0;
connectedComponent4768;1;1;1;1;0;
connectedComponent4769;0;0;1;1;0;
connectedComponent4770;1;1;1;1;1;
connectedComponent4771;1;0;1;0;0;
connectedComponent4772;0;0;1;1;0;
connectedComponent4773;0;0;1;1;0;
connectedComponent4774;1;1;0;0;0;
connectedComponent4775;1;0;1;1;0;
connectedComponent4776;0;0;1;1;0;
connectedComponent4777;0;0;1;1;0;
connectedComponent4778;1;0;0;0;1;
connectedComponent4779;0;0;1;1;0;
connectedComponent4780;0;0;1;1;0;
connectedComponent4781;0;0;1;1;0;
connectedComponent4782;0;1;1;1;0;
connectedComponent4783;1;1;1;1;1;
connectedComponent4784;0;0;1;1;0;
connectedComponent4785;1;0;1;1;0;
connectedComponent4786;1;1;1;1;1;
connectedComponent4787;0;0;1;1;0;
connectedComponent4788;0;0;1;1;0;
connectedComponent4789;0;0;1;1;0;
connectedComponent4790;0;0;1;1;0;
connectedComponent4791;0;0;1;1;0;
connectedComponent4792;1;1;1;1;0;
connectedComponent4793;1;0;1;1;0;
connectedComponent4794;0;0;1;1;0;
connectedComponent4795;1;1;1;1;0;
connectedComponent4796;0;0;1;1;0;
connectedComponent4797;0;0;1;1;0;
connectedComponent4798;0;0;1;1;0;
connectedComponent4799;1;0;1;1;0;
connectedComponent4800;0;0;1;1;0;
connectedComponent4801;1;1;1;1;1;
connectedComponent4802;0;0;1;1;0;
connectedComponent4803;1;1;1;1;1;
connectedComponent4804;0;0;1;1;0;
connectedComponent4805;1;1;0;0;0;
connectedComponent4806;0;0;1;1;0;
connectedComponent4807;0;0;1;1;0;
connectedComponent4808;1;0;1;1;1;
connectedComponent4809;1;1;0;1;1;
connectedComponent4810;1;1;1;1;1;
connectedComponent4811;0;0;1;1;0;
connectedComponent4812;1;1;0;0;1;
connectedComponent4813;0;0;1;1;0;
connectedComponent4814;1;0;1;1;0;
connectedComponent4815;0;0;1;1;0;
connectedComponent4816;0;0;1;1;0;
connectedComponent4817;1;1;1;1;0;
connectedComponent4818;0;0;1;1;0;
connectedComponent4819;1;0;0;1;0;
connectedComponent4820;0;1;0;1;0;
connectedComponent4821;1;1;0;0;0;
connectedComponent4822;0;0;1;1;0;
connectedComponent4823;1;1;1;1;1;
connectedComponent4824;0;0;1;0;1;
connectedComponent4825;1;1;0;0;0;
connectedComponent4826;1;1;1;1;1;
connectedComponent4827;0;0;1;1;0;
connectedComponent4828;1;0;1;1;0;
connectedComponent4829;0;0;1;1;0;
connectedComponent4830;1;1;0;0;0;
connectedComponent4831;1;0;0;1;0;
connectedComponent4832;0;0;1;1;0;
connectedComponent4833;0;0;1;1;0;
connectedComponent4834;1;1;1;1;0;
connectedComponent4835;0;0;1;1;0;
connectedComponent4836;0;0;1;1;0;
connectedComponent4837;0;1;1;1;0;
connectedComponent4838;0;0;1;1;0;
connectedComponent4839;0;0;1;1;0;
connectedComponent4840;1;0;0;0;1;
connectedComponent4841;1;1;1;1;1;
connectedComponent4842;1;1;1;1;1;
connectedComponent4843;1;1;1;1;1;
connectedComponent4844;0;0;1;1;0;
connectedComponent4845;1;1;1;1;1;
connectedComponent4846;1;0;1;0;0;
connectedComponent4847;0;0;1;1;0;
connectedComponent4848;1;0;1;1;0;
connectedComponent4849;0;0;1;1;0;
connectedComponent4850;1;1;1;1;0;
connectedComponent4851;0;0;1;1;0;
connectedComponent4852;1;0;0;1;1;
connectedComponent4853;0;1;1;1;1;
connectedComponent4854;0;1;1;1;0;
connectedComponent4855;0;0;1;1;0;
connectedComponent4856;1;0;1;1;1;
connectedComponent4857;1;1;0;0;0;
connectedComponent4858;0;1;1;1;0;
connectedComponent4859;0;0;1;1;0;
connectedComponent4860;0;0;1;1;0;
connectedComponent4861;1;1;1;1;1;
connectedComponent4862;1;0;1;1;0;
connectedComponent4863;0;0;1;1;0;
connectedComponent4864;0;0;1;1;0;
connectedComponent4865;1;1;0;1;1;
connectedComponent4866;1;1;1;1;1;
connectedComponent4867;1;0;0;0;1;
connectedComponent4868;1;1;0;0;1;
connectedComponent4869;1;1;1;1;0;
connectedComponent4870;0;0;1;1;0;
connectedComponent4871;1;0;0;1;0;
connectedComponent4872;0;1;0;0;1;
connectedComponent4873;1;1;1;1;0;
connectedComponent4874;1;0;0;1;1;
connectedComponent4875;1;1;1;1;0;
connectedComponent4876;0;0;1;1;0;
connectedComponent4877;0;0;1;1;0;
connectedComponent4878;1;1;1;1;1;
connectedComponent4879;0;0;1;1;0;
connectedComponent4880;0;0;1;1;0;
connectedComponent4881;0;0;1;1;0;
connectedComponent4882;0;0;1;1;0;
connectedComponent4883;0;0;1;1;0;
connectedComponent4884;0;0;1;1;0;
connectedComponent4885;1;1;1;1;0;
connectedComponent4886;1;0;1;1;0;
connectedComponent4887;1;1;0;0;0;
connectedComponent4888;0;0;1;1;0;
connectedComponent4889;1;1;1;1;1;
connectedComponent4890;0;0;1;1;0;
connectedComponent4891;1;0;1;1;0;
connectedComponent4892;0;0;1;1;0;
connectedComponent4893;1;0;1;1;0;
connectedComponent4894;1;1;1;1;1;
connectedComponent4895;1;0;1;1;0;
connectedComponent4896;1;1;0;0;0;
connectedComponent4897;1;0;1;1;0;
connectedComponent4898;1;1;1;1;1;
connectedComponent4899;0;0;1;1;0;
connectedComponent4900;1;1;1;1;1;
connectedComponent4901;1;0;1;1;0;
connectedComponent4902;0;0;1;1;0;
connectedComponent4903;1;1;1;1;0;
connectedComponent4904;0;0;1;1;0;
connectedComponent4905;1;1;1;1;1;
connectedComponent4906;0;0;1;1;0;
connectedComponent4907;0;0;1;1;0;
connectedComponent4908;1;0;1;1;0;
connectedComponent4909;0;0;1;1;0;
connectedComponent4910;1;1;1;1;1;
connectedComponent4911;0;0;1;1;0;
connectedComponent4912;1;1;1;1;0;
connectedComponent4913;0;0;1;1;0;
connectedComponent4914;0;1;1;1;1;
connectedComponent4915;1;1;1;1;1;
connectedComponent4916;1;1;1;1;0;
connectedComponent4917;0;0;1;1;0;
connectedComponent4918;1;1;1;1;0;
connectedComponent4919;1;0;0;1;0;
connectedComponent4920;0;0;1;1;0;
connectedComponent4921;1;0;1;1;0;
connectedComponent4922;1;1;1;1;1;
connectedComponent4923;1;1;0;0;1;
connectedComponent4924;0;0;1;1;0;
connectedComponent4925;0;0;1;1;0;
connectedComponent4926;1;1;1;0;0;
connectedComponent4927;1;1;0;0;0;
connectedComponent4928;0;0;1;1;0;
connectedComponent4929;0;1;1;1;1;
connectedComponent4930;0;0;1;1;0;
connectedComponent4931;0;0;1;1;0;
connectedComponent4932;1;1;1;1;1;
connectedComponent4933;1;1;1;0;0;
connectedComponent4934;0;0;1;1;0;
connectedComponent4935;0;0;1;1;0;
connectedComponent4936;0;0;1;1;0;
connectedComponent4937;1;1;1;1;1;
connectedComponent4938;1;0;1;1;0;
connectedComponent4939;0;0;1;1;0;
connectedComponent4940;0;0;1;1;0;
connectedComponent4941;1;1;1;1;1;
connectedComponent4942;0;0;1;1;0;
connectedComponent4943;1;1;1;1;1;
connectedComponent4944;1;0;1;1;0;
connectedComponent4945;1;1;1;1;0;
connectedComponent4946;1;0;1;0;0;
connectedComponent4947;0;0;1;1;0;
connectedComponent4948;0;0;1;1;0;
connectedComponent4949;0;0;1;1;0;
connectedComponent4950;0;0;1;1;0;
connectedComponent4951;0;0;1;1;0;
connectedComponent4952;1;1;1;1;0;
connectedComponent4953;0;0;1;1;0;
connectedComponent4954;1;1;0;0;0;
connectedComponent4955;0;0;1;1;0;
connectedComponent4956;0;0;1;1;0;
connectedComponent4957;1;1;1;1;0;
connectedComponent4958;1;0;1;0;0;
connectedComponent4959;1;1;0;0;0;
connectedComponent4960;1;1;1;1;0;
connectedComponent4961;1;0;1;1;0;
connectedComponent4962;1;0;1;1;0;
connectedComponent4963;0;0;1;1;0;
connectedComponent4964;1;1;1;1;1;
connectedComponent4965;1;1;1;1;1;
connectedComponent4966;0;0;1;1;0;
connectedComponent4967;0;0;1;1;0;
connectedComponent4968;1;0;0;0;1;
connectedComponent4969;1;0;1;1;0;
connectedComponent4970;0;1;1;1;0;
connectedComponent4971;0;0;1;1;0;
connectedComponent4972;0;0;1;1;0;
connectedComponent4973;1;0;1;1;0;
connectedComponent4974;1;1;1;1;1;
connectedComponent4975;0;0;1;1;0;
connectedComponent4976;1;0;0;0;1;
connectedComponent4977;1;1;1;1;1;
connectedComponent4978;0;0;1;1;0;
